order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime,source,late_delivery,latency_days,weekend,status_description
229,742,4,2016-05-19,2016-05-21,2016-05-20,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
230,1167,4,2016-05-19,2016-05-20,2016-05-21,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
231,1257,4,2016-05-19,2016-05-22,2016-05-21,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
232,1360,4,2016-05-20,2016-05-23,2016-05-23,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
233,737,4,2016-05-21,2016-05-22,2016-05-24,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
236,206,4,2016-05-25,2016-05-27,2016-05-26,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
237,1351,4,2016-05-25,2016-05-26,2016-05-27,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
239,13,3,2016-05-27,2016-05-27,2016-05-29,3,9,2024-05-01 21:24:37.058428,Oracle,True,2,True,Rejected
240,65,4,2016-05-27,2016-05-29,2016-05-30,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
241,1082,4,2016-05-27,2016-05-29,2016-05-29,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
242,1168,4,2016-05-27,2016-05-30,2016-05-30,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
243,802,4,2016-05-27,2016-05-30,2016-05-28,3,8,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
244,956,4,2016-05-28,2016-05-29,2016-05-29,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
245,223,4,2016-05-29,2016-05-31,2016-05-30,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
246,17,3,2016-05-30,2016-05-30,2016-05-30,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Rejected
247,928,4,2016-05-30,2016-06-01,2016-06-01,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
248,1376,4,2016-05-30,2016-06-01,2016-05-31,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
249,145,4,2016-06-01,2016-06-04,2016-06-04,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
250,150,4,2016-06-01,2016-06-02,2016-06-04,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
251,851,4,2016-06-01,2016-06-04,2016-06-04,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
252,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
253,1267,4,2016-06-02,2016-06-05,2016-06-05,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
254,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
255,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
256,26,4,2016-06-04,2016-06-05,2016-06-07,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
257,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
258,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
259,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
260,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
261,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
262,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
263,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,True,Completed
264,5,3,2016-06-10,2016-06-10,2016-06-12,1,3,2024-05-01 21:24:37.058428,Oracle,True,2,True,Rejected
265,682,4,2016-06-10,2016-06-12,2016-06-11,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
266,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
267,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2024-05-01 21:24:37.058428,Oracle,False,-2,True,Completed
269,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
270,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,True,Completed
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
272,497,4,2016-06-15,2016-06-18,2016-06-16,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
273,1340,4,2016-06-16,2016-06-19,2016-06-17,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
275,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
276,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
279,378,4,2016-06-21,2016-06-22,2016-06-22,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
280,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
281,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
282,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
283,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
284,1356,4,2016-06-23,2016-06-25,2016-06-25,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
285,319,4,2016-06-25,2016-06-26,2016-06-27,1,2,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
287,133,4,2016-06-25,2016-06-26,2016-06-27,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
288,780,4,2016-06-25,2016-06-28,2016-06-28,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
289,849,4,2016-06-27,2016-06-28,2016-06-30,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
290,202,4,2016-06-28,2016-06-29,2016-06-30,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
292,360,4,2016-06-29,2016-06-30,2016-07-02,3,9,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
294,732,4,2016-07-01,2016-07-02,2016-07-02,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
295,1130,4,2016-07-01,2016-07-04,2016-07-04,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
297,1425,4,2016-07-04,2016-07-05,2016-07-06,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
299,281,4,2016-07-05,2016-07-06,2016-07-07,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
301,17,4,2016-07-06,2016-07-09,2016-07-08,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
302,1375,4,2016-07-06,2016-07-07,2016-07-09,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
303,36,4,2016-07-07,2016-07-08,2016-07-09,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
304,230,4,2016-07-07,2016-07-08,2016-07-08,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
305,705,4,2016-07-07,2016-07-08,2016-07-08,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
306,424,4,2016-07-09,2016-07-10,2016-07-12,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
307,695,4,2016-07-09,2016-07-11,2016-07-11,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
309,211,4,2016-07-11,2016-07-13,2016-07-13,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
310,627,4,2016-07-12,2016-07-13,2016-07-13,1,2,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
311,1400,4,2016-07-12,2016-07-14,2016-07-13,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
312,299,4,2016-07-13,2016-07-15,2016-07-16,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
313,565,4,2016-07-14,2016-07-15,2016-07-15,3,9,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
315,1263,4,2016-07-16,2016-07-19,2016-07-17,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,True,Completed
316,670,4,2016-07-17,2016-07-20,2016-07-19,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
317,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
319,941,4,2016-07-18,2016-07-21,2016-07-21,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
320,1428,4,2016-07-19,2016-07-20,2016-07-21,1,2,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
321,568,4,2016-07-19,2016-07-22,2016-07-21,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
322,924,4,2016-07-19,2016-07-22,2016-07-20,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
323,1243,4,2016-07-19,2016-07-22,2016-07-21,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
324,480,4,2016-07-20,2016-07-22,2016-07-23,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
326,1337,4,2016-07-20,2016-07-21,2016-07-22,3,9,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
327,83,4,2016-07-21,2016-07-24,2016-07-22,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
329,274,4,2016-07-24,2016-07-27,2016-07-26,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
330,622,4,2016-07-24,2016-07-27,2016-07-27,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
331,642,4,2016-07-24,2016-07-26,2016-07-25,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
332,659,4,2016-07-24,2016-07-26,2016-07-26,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
336,1030,4,2016-07-26,2016-07-29,2016-07-27,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
337,1252,4,2016-07-26,2016-07-27,2016-07-28,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
341,1357,4,2016-07-31,2016-08-03,2016-08-01,1,3,2024-05-01 21:24:37.058428,Oracle,False,-2,True,Completed
342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
343,961,4,2016-07-31,2016-08-02,2016-08-01,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
344,750,4,2016-08-01,2016-08-03,2016-08-02,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
347,1004,4,2016-08-02,2016-08-03,2016-08-05,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
348,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
349,30,3,2016-08-03,2016-08-03,2016-08-04,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Rejected
350,31,3,2016-08-03,2016-08-03,2016-08-04,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Rejected
351,1307,4,2016-08-03,2016-08-06,2016-08-04,1,2,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
352,16,4,2016-08-03,2016-08-04,2016-08-06,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
353,1387,4,2016-08-03,2016-08-06,2016-08-06,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
354,551,4,2016-08-03,2016-08-05,2016-08-06,3,8,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
355,1011,4,2016-08-03,2016-08-05,2016-08-05,3,8,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
356,1189,4,2016-08-04,2016-08-07,2016-08-06,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
357,14,3,2016-08-05,2016-08-05,2016-08-06,3,8,2024-05-01 21:24:37.058428,Oracle,True,1,False,Rejected
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
362,187,4,2016-08-09,2016-08-11,2016-08-11,1,2,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
363,834,4,2016-08-11,2016-08-12,2016-08-13,3,8,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
364,373,4,2016-08-12,2016-08-14,2016-08-13,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
365,981,4,2016-08-13,2016-08-14,2016-08-15,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
366,1054,4,2016-08-13,2016-08-14,2016-08-14,3,9,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
367,527,4,2016-08-14,2016-08-15,2016-08-15,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
368,995,4,2016-08-14,2016-08-15,2016-08-17,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
369,1285,4,2016-08-15,2016-08-18,2016-08-18,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
370,758,4,2016-08-15,2016-08-18,2016-08-18,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
371,891,4,2016-08-15,2016-08-16,2016-08-18,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
372,132,4,2016-08-16,2016-08-18,2016-08-18,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
375,536,4,2016-08-17,2016-08-20,2016-08-20,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
376,825,4,2016-08-17,2016-08-19,2016-08-18,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
377,1355,4,2016-08-17,2016-08-19,2016-08-20,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
378,475,4,2016-08-17,2016-08-20,2016-08-20,3,9,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
381,1297,4,2016-08-19,2016-08-21,2016-08-21,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
384,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
385,1274,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
386,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
387,451,4,2016-08-20,2016-08-21,2016-08-21,3,8,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
391,61,3,2016-08-23,2016-08-23,2016-08-25,3,9,2024-05-01 21:24:37.058428,Oracle,True,2,False,Rejected
392,176,4,2016-08-23,2016-08-26,2016-08-24,1,3,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
394,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
395,144,4,2016-08-26,2016-08-27,2016-08-29,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,True,Completed
396,542,4,2016-08-27,2016-08-30,2016-08-29,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,True,Completed
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
401,103,4,2016-08-30,2016-09-02,2016-09-01,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
403,578,4,2016-08-31,2016-09-01,2016-09-02,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
405,603,4,2016-08-31,2016-09-01,2016-09-01,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
406,1380,4,2016-08-31,2016-09-02,2016-09-01,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
407,77,3,2016-09-01,2016-09-01,2016-09-01,3,8,2024-05-01 21:24:37.058428,Oracle,False,0,False,Rejected
408,1071,4,2016-09-01,2016-09-02,2016-09-02,1,2,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
409,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
411,261,4,2016-09-02,2016-09-04,2016-09-04,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
414,917,4,2016-09-03,2016-09-06,2016-09-06,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
416,1377,4,2016-09-03,2016-09-04,2016-09-06,2,7,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
418,88,4,2016-09-04,2016-09-05,2016-09-05,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,2024-05-01 21:24:37.058428,Oracle,False,-1,True,Completed
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,2024-05-01 21:24:37.058428,Oracle,False,-2,True,Completed
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,2024-05-01 21:24:37.058428,Oracle,True,1,True,Completed
441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,2024-05-01 21:24:37.058428,Oracle,False,0,True,Completed
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,2024-05-01 21:24:37.058428,Oracle,True,1,False,Completed
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,2024-05-01 21:24:37.058428,Oracle,False,0,False,Completed
446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,2024-05-01 21:24:37.058428,Oracle,True,2,False,Completed
449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,2024-05-01 21:24:37.058428,Oracle,False,-2,False,Completed
450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,2024-05-01 21:24:37.058428,Oracle,False,-1,False,Completed
