order_id,item_id,product_id,quantity,list_price,discount,ExtractTime,source
289,2.0,24,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
289,3.0,17,1,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
290,1.0,2,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
290,2.0,5,2,1320.99,0.07,2024-05-01 21:24:37.030417,Oracle
290,3.0,21,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
291,1.0,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
291,2.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
292,1.0,18,2,449.0,0.1,2024-05-01 21:24:37.030417,Oracle
292,2.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
292,3.0,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
293,1.0,19,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
293,2.0,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
294,1.0,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
294,2.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
294,3.0,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
294,4.0,25,2,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
295,1.0,22,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
296,1.0,25,2,499.99,0.07,2024-05-01 21:24:37.030417,Oracle
296,2.0,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
296,3.0,11,2,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle
296,4.0,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
297,1.0,4,2,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
298,1.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
298,2.0,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
298,3.0,22,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
298,4.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
298,5.0,14,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
299,1.0,11,2,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
299,2.0,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
300,1.0,16,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
300,2.0,9,2,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle
300,3.0,10,1,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
300,4.0,11,2,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
301,1.0,6,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
301,2.0,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
302,1.0,24,2,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
302,2.0,18,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
302,3.0,2,2,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
303,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
303,2.0,24,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
304,1.0,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
304,2.0,7,2,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
304,3.0,20,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
305,1.0,10,1,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle
305,2.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
305,3.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
306,1.0,10,1,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
306,2.0,22,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
307,1.0,15,2,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
308,1.0,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
308,2.0,18,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
308,3.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
309,1.0,3,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
309,2.0,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
310,1.0,7,2,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
310,2.0,14,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
310,3.0,5,2,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
310,4.0,8,1,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle
311,1.0,17,2,429.0,0.05,2024-05-01 21:24:37.030417,Oracle
311,2.0,5,2,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
312,1.0,24,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
312,2.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
312,3.0,16,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
313,1.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
313,2.0,10,2,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle
314,1.0,5,1,1320.99,0.07,2024-05-01 21:24:37.030417,Oracle
314,2.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
314,3.0,22,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
314,4.0,7,2,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
315,1.0,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
315,2.0,9,1,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle
316,1.0,2,2,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
316,2.0,16,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
316,3.0,20,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
316,4.0,19,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
316,5.0,17,1,429.0,0.05,2024-05-01 21:24:37.030417,Oracle
317,1.0,10,1,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
317,2.0,22,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
317,3.0,15,1,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
317,4.0,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
318,1.0,13,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
318,2.0,25,2,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
318,3.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
319,1.0,11,1,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
319,2.0,21,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
319,3.0,15,2,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
319,4.0,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
320,1.0,2,1,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
321,1.0,4,2,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
321,2.0,12,2,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
321,3.0,26,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
321,4.0,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
322,1.0,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
322,2.0,21,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
323,1.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
323,2.0,26,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
324,1.0,2,2,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
324,2.0,17,1,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
324,3.0,22,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
324,4.0,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
324,5.0,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
325,1.0,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
325,2.0,12,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
325,3.0,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
326,1.0,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
326,2.0,23,1,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
327,1.0,12,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
327,2.0,13,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
327,3.0,4,1,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
328,1.0,6,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
329,1.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
329,2.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
329,3.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
329,4.0,17,1,429.0,0.07,2024-05-01 21:24:37.030417,Oracle
329,5.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
330,1.0,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
331,1.0,17,2,429.0,0.1,2024-05-01 21:24:37.030417,Oracle
332,1.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
333,1.0,18,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
333,2.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
333,3.0,3,1,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
334,1.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
334,2.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
334,3.0,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
335,1.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
335,2.0,2,2,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
335,3.0,21,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
336,1.0,4,1,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
336,2.0,12,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
337,1.0,18,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
337,2.0,4,1,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
338,1.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
338,2.0,10,1,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle
338,3.0,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
338,4.0,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
338,5.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
339,1.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
339,2.0,15,2,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
340,1.0,11,1,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
340,2.0,24,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
340,3.0,13,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
340,4.0,12,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
340,5.0,10,2,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
341,1.0,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
342,1.0,26,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
342,2.0,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
342,3.0,16,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
343,1.0,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
343,2.0,25,1,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
343,3.0,5,2,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
343,4.0,10,1,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
344,1.0,22,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
344,2.0,18,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
344,3.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
345,1.0,18,2,449.0,0.1,2024-05-01 21:24:37.030417,Oracle
345,2.0,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
346,1.0,13,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
346,2.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
346,3.0,21,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
346,4.0,15,1,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
346,5.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
347,1.0,23,1,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
348,1.0,5,2,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
348,2.0,15,2,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
349,1.0,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
350,1.0,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
350,2.0,20,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
350,3.0,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle
351,1.0,4,2,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
351,2.0,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
351,3.0,20,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
351,4.0,22,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
352,1.0,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
352,2.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
353,1.0,2,2,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
354,1.0,21,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
354,2.0,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
355,1.0,16,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
355,2.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
356,1.0,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
356,2.0,4,1,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
356,3.0,13,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
357,1.0,17,2,429.0,0.05,2024-05-01 21:24:37.030417,Oracle
357,2.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
357,3.0,24,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
357,4.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
358,1.0,21,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
358,2.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
358,3.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
358,4.0,18,2,449.0,0.1,2024-05-01 21:24:37.030417,Oracle
359,1.0,15,2,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
359,2.0,9,2,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
359,3.0,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
360,1.0,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
360,2.0,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
360,3.0,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
360,4.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
361,1.0,24,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
361,2.0,6,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
361,3.0,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle
362,1.0,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
363,1.0,21,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
363,2.0,14,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
363,3.0,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
363,4.0,20,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
364,1.0,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
365,1.0,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
366,1.0,21,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
366,2.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
366,3.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
367,1.0,26,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
367,2.0,14,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
367,3.0,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
368,1.0,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
368,2.0,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
368,3.0,21,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
368,4.0,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
369,1.0,10,2,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle
370,1.0,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
370,2.0,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
371,1.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
371,2.0,12,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
372,1.0,11,1,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
372,2.0,14,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
372,3.0,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
373,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
373,2.0,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
373,3.0,19,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
373,4.0,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
373,5.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
374,1.0,10,1,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
374,2.0,7,1,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
375,1.0,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
375,2.0,2,2,749.99,0.05,2024-05-01 21:24:37.030417,Oracle
375,3.0,4,2,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
375,4.0,12,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
376,1.0,2,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
376,2.0,23,2,299.99,0.1,2024-05-01 21:24:37.030417,Oracle
377,1.0,8,1,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
377,2.0,14,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
378,1.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
379,1.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
379,2.0,16,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
380,1.0,16,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
380,2.0,11,2,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
381,1.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
382,1.0,8,1,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle
382,2.0,9,1,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle
382,3.0,13,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
383,1.0,19,1,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
383,2.0,22,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
383,3.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
383,4.0,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
383,5.0,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
384,1.0,20,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
384,2.0,21,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
384,3.0,8,1,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
384,4.0,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
384,5.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
385,1.0,21,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
385,2.0,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
385,3.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
386,1.0,8,1,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle
386,2.0,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
386,3.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
387,1.0,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
388,1.0,19,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
388,2.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
388,3.0,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
388,4.0,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle
389,1.0,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
389,2.0,15,2,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
389,3.0,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
389,4.0,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
389,5.0,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
390,1.0,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
390,2.0,7,2,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
390,3.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
391,1.0,8,1,1799.99,0.07,2024-05-01 21:24:37.030417,Oracle
391,2.0,5,2,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
391,3.0,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
392,1.0,14,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
392,2.0,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
393,1.0,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
394,1.0,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
394,2.0,16,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
394,3.0,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
395,1.0,14,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
396,1.0,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
396,2.0,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
396,3.0,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
397,1.0,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
398,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
398,2.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
398,3.0,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
398,4.0,17,1,429.0,0.05,2024-05-01 21:24:37.030417,Oracle
399,1.0,25,1,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
399,2.0,11,2,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
399,3.0,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
400,1.0,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
400,2.0,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
400,3.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
401,1.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
401,2.0,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
402,1.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
402,2.0,5,1,1320.99,0.07,2024-05-01 21:24:37.030417,Oracle
402,3.0,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
403,1.0,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
403,2.0,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
403,3.0,22,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
403,4.0,24,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
404,1.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
404,2.0,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
404,3.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
405,1.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
405,2.0,10,2,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
405,3.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
406,1.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
407,1.0,20,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
407,2.0,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
408,1.0,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
408,2.0,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle
408,3.0,2,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
408,4.0,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
409,1.0,15,1,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
409,2.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
409,3.0,21,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
410,1.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
410,2.0,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
410,3.0,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
411,1.0,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
411,2.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
412,1.0,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
412,2.0,24,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
412,3.0,17,1,429.0,0.1,2024-05-01 21:24:37.030417,Oracle
413,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
413,2.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
413,3.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
414,1.0,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
415,1.0,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle
415,2.0,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
415,3.0,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
415,4.0,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
416,1.0,22,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
416,2.0,14,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
416,3.0,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
417,1.0,26,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
417,2.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
418,1.0,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
418,2.0,20,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
419,1.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
420,1.0,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
420,2.0,15,2,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
420,3.0,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
421,1.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
