order_id,item_id,product_id,quantity,list_price,discount,ExtractTime,source,key,list_price_egp
393,1.0,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
394,1.0,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
394,2.0,16,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
394,3.0,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
395,1.0,14,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
396,1.0,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
396,2.0,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
396,3.0,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
397,1.0,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
398,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
398,2.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
398,3.0,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
398,4.0,17,1,429.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
399,1.0,25,1,499.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
399,2.0,11,2,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
399,3.0,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
400,1.0,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
400,2.0,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
400,3.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
401,1.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
401,2.0,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
402,1.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
402,2.0,5,1,1320.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
402,3.0,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
403,1.0,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
403,2.0,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
403,3.0,22,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
403,4.0,24,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
404,1.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
404,2.0,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
404,3.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
405,1.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
405,2.0,10,2,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
405,3.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
406,1.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
407,1.0,20,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
407,2.0,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
408,1.0,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
408,2.0,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
408,3.0,2,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
408,4.0,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
409,1.0,15,1,529.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
409,2.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
409,3.0,21,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
410,1.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
410,2.0,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
410,3.0,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
411,1.0,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
411,2.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
412,1.0,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
412,2.0,24,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
412,3.0,17,1,429.0,0.1,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
413,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
413,2.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
413,3.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
414,1.0,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
415,1.0,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
415,2.0,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
415,3.0,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
415,4.0,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
416,1.0,22,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
416,2.0,14,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
416,3.0,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
417,1.0,26,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
417,2.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
418,1.0,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
418,2.0,20,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
419,1.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
420,1.0,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
420,2.0,15,2,529.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
420,3.0,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
421,1.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
421,2.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
421,3.0,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
421,4.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
421,5.0,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
422,1.0,20,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
423,1.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
423,2.0,17,1,429.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
423,3.0,23,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
423,4.0,2,1,749.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
424,1.0,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
424,2.0,6,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
425,1.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
425,2.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
425,3.0,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
426,1.0,10,1,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
426,2.0,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
427,1.0,12,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
427,2.0,15,2,529.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
427,3.0,26,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
428,1.0,5,2,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
428,2.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
429,1.0,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
429,2.0,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
429,3.0,5,2,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
429,4.0,6,1,469.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
429,5.0,2,1,749.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
430,1.0,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
430,2.0,11,1,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
430,3.0,4,2,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
430,4.0,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
430,5.0,8,1,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
431,1.0,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
431,2.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
431,3.0,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
431,4.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
431,5.0,19,1,449.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
432,1.0,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
432,2.0,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
433,1.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
433,2.0,10,1,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
433,3.0,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
433,4.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
434,1.0,21,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
434,2.0,20,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
434,3.0,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
434,4.0,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
434,5.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
435,1.0,22,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
435,2.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
435,3.0,18,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
436,1.0,3,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
436,2.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
437,1.0,3,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
437,2.0,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
437,3.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
438,1.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
438,2.0,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
438,3.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
438,4.0,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
439,1.0,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
439,2.0,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
440,1.0,19,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
440,2.0,4,2,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
441,1.0,12,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
441,2.0,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
442,1.0,16,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
442,2.0,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
442,3.0,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
443,1.0,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
443,2.0,26,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
444,1.0,22,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
444,2.0,15,2,529.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
444,3.0,20,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
444,4.0,16,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
444,5.0,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
445,1.0,7,1,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
445,2.0,16,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
445,3.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
446,1.0,22,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
446,2.0,16,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
447,1.0,4,2,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
447,2.0,3,1,999.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
447,3.0,8,1,1799.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
448,1.0,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
448,2.0,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
449,1.0,17,2,429.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
449,2.0,2,1,749.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
449,3.0,7,2,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
449,4.0,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
450,1.0,24,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
450,2.0,12,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
450,3.0,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
451,1.0,14,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
452,1.0,11,1,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
452,2.0,16,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
452,3.0,7,2,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
452,4.0,8,1,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
453,1.0,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
453,2.0,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
453,3.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
454,1.0,25,2,499.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
454,2.0,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
454,3.0,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
455,1.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
456,1.0,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
456,2.0,23,1,299.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
457,1.0,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
457,2.0,2,1,749.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
457,3.0,7,2,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
457,4.0,17,1,429.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
458,1.0,2,1,749.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,35896.921368
458,2.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
458,3.0,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
458,4.0,24,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
458,5.0,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,47862.721368
459,1.0,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
460,1.0,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
460,2.0,18,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
460,3.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
460,4.0,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
461,1.0,16,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
461,2.0,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
461,3.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
461,4.0,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
461,5.0,18,2,449.0,0.1,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
462,1.0,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
463,1.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
464,1.0,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
465,1.0,6,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
465,2.0,25,2,499.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
466,1.0,19,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
466,2.0,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
466,3.0,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
466,4.0,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
466,5.0,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,63226.808568
467,1.0,19,1,449.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
467,2.0,10,1,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
467,3.0,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
467,4.0,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
467,5.0,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
468,1.0,19,1,449.0,0.1,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
468,2.0,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
468,3.0,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
468,4.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
469,1.0,8,2,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
469,2.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
469,3.0,15,2,529.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
470,1.0,18,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
470,2.0,13,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
470,3.0,8,2,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
471,1.0,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
471,2.0,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
472,1.0,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
472,2.0,21,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
473,1.0,26,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
474,1.0,19,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
474,2.0,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
475,1.0,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
475,2.0,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
475,3.0,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
476,1.0,22,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
476,2.0,4,2,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
476,3.0,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
476,4.0,20,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
477,1.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
477,2.0,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
478,1.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
479,1.0,26,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
479,2.0,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
479,3.0,21,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
479,4.0,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,191452.32136799998
479,5.0,10,1,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
480,1.0,4,1,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,138802.801368
480,2.0,15,1,529.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
480,3.0,23,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
481,1.0,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
481,2.0,16,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
481,3.0,9,2,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
482,1.0,13,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
482,2.0,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
483,1.0,17,1,429.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,20533.3128
484,1.0,8,2,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
484,2.0,24,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
484,3.0,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
484,4.0,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
485,1.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
485,2.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
486,1.0,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
486,2.0,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
487,1.0,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
488,1.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
488,2.0,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
488,3.0,22,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
489,1.0,8,2,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,86153.281368
490,1.0,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
490,2.0,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
490,3.0,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
490,4.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
491,1.0,9,2,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
491,2.0,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
491,3.0,15,2,529.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
492,1.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,22495.225368
492,2.0,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
492,3.0,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
493,1.0,15,1,529.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
493,2.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle,1,21490.5768
493,3.0,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
494,1.0,23,1,299.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
495,1.0,22,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
495,2.0,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,143589.121368
496,1.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,14358.481368
496,2.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
496,3.0,21,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
497,1.0,25,2,499.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,23931.121368
498,1.0,24,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
498,2.0,21,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
498,3.0,10,1,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle,1,74140.0968
499,1.0,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,80457.560568
499,2.0,15,1,529.99,0.07,2024-05-01 21:24:37.030417,Oracle,1,25367.017368
499,3.0,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle,1,12922.585368
499,4.0,20,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle,1,28717.441368
500,1.0,12,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle,1,26324.281368
