store_id,product_id,quantity,Extract Time,Source
2,224,4,2024-05-01 21:24:41.482373,datalake
2,225,11,2024-05-01 21:24:41.482373,datalake
2,226,5,2024-05-01 21:24:41.482373,datalake
2,227,12,2024-05-01 21:24:41.482373,datalake
2,228,7,2024-05-01 21:24:41.482373,datalake
2,229,29,2024-05-01 21:24:41.482373,datalake
2,230,25,2024-05-01 21:24:41.482373,datalake
2,231,8,2024-05-01 21:24:41.482373,datalake
2,232,11,2024-05-01 21:24:41.482373,datalake
2,233,25,2024-05-01 21:24:41.482373,datalake
2,234,12,2024-05-01 21:24:41.482373,datalake
2,235,4,2024-05-01 21:24:41.482373,datalake
2,236,7,2024-05-01 21:24:41.482373,datalake
2,237,30,2024-05-01 21:24:41.482373,datalake
2,238,6,2024-05-01 21:24:41.482373,datalake
2,239,17,2024-05-01 21:24:41.482373,datalake
2,240,19,2024-05-01 21:24:41.482373,datalake
2,241,24,2024-05-01 21:24:41.482373,datalake
2,242,2,2024-05-01 21:24:41.482373,datalake
2,243,18,2024-05-01 21:24:41.482373,datalake
2,244,1,2024-05-01 21:24:41.482373,datalake
2,245,18,2024-05-01 21:24:41.482373,datalake
2,246,10,2024-05-01 21:24:41.482373,datalake
2,247,16,2024-05-01 21:24:41.482373,datalake
2,248,26,2024-05-01 21:24:41.482373,datalake
2,249,10,2024-05-01 21:24:41.482373,datalake
2,250,23,2024-05-01 21:24:41.482373,datalake
2,251,0,2024-05-01 21:24:41.482373,datalake
2,252,20,2024-05-01 21:24:41.482373,datalake
2,253,29,2024-05-01 21:24:41.482373,datalake
2,254,7,2024-05-01 21:24:41.482373,datalake
2,255,12,2024-05-01 21:24:41.482373,datalake
2,256,8,2024-05-01 21:24:41.482373,datalake
2,257,5,2024-05-01 21:24:41.482373,datalake
2,258,10,2024-05-01 21:24:41.482373,datalake
2,259,16,2024-05-01 21:24:41.482373,datalake
2,260,20,2024-05-01 21:24:41.482373,datalake
2,261,4,2024-05-01 21:24:41.482373,datalake
2,262,8,2024-05-01 21:24:41.482373,datalake
2,263,4,2024-05-01 21:24:41.482373,datalake
2,264,13,2024-05-01 21:24:41.482373,datalake
2,265,4,2024-05-01 21:24:41.482373,datalake
2,266,18,2024-05-01 21:24:41.482373,datalake
2,267,21,2024-05-01 21:24:41.482373,datalake
2,268,3,2024-05-01 21:24:41.482373,datalake
2,269,4,2024-05-01 21:24:41.482373,datalake
2,270,15,2024-05-01 21:24:41.482373,datalake
2,271,26,2024-05-01 21:24:41.482373,datalake
2,272,1,2024-05-01 21:24:41.482373,datalake
2,273,28,2024-05-01 21:24:41.482373,datalake
2,274,15,2024-05-01 21:24:41.482373,datalake
2,275,3,2024-05-01 21:24:41.482373,datalake
2,276,9,2024-05-01 21:24:41.482373,datalake
2,277,4,2024-05-01 21:24:41.482373,datalake
2,278,8,2024-05-01 21:24:41.482373,datalake
2,279,18,2024-05-01 21:24:41.482373,datalake
2,280,11,2024-05-01 21:24:41.482373,datalake
2,281,3,2024-05-01 21:24:41.482373,datalake
2,282,8,2024-05-01 21:24:41.482373,datalake
2,283,28,2024-05-01 21:24:41.482373,datalake
2,284,6,2024-05-01 21:24:41.482373,datalake
2,285,22,2024-05-01 21:24:41.482373,datalake
2,286,3,2024-05-01 21:24:41.482373,datalake
2,287,15,2024-05-01 21:24:41.482373,datalake
2,288,13,2024-05-01 21:24:41.482373,datalake
2,289,5,2024-05-01 21:24:41.482373,datalake
2,290,29,2024-05-01 21:24:41.482373,datalake
2,291,22,2024-05-01 21:24:41.482373,datalake
2,292,22,2024-05-01 21:24:41.482373,datalake
2,293,12,2024-05-01 21:24:41.482373,datalake
2,294,7,2024-05-01 21:24:41.482373,datalake
2,295,15,2024-05-01 21:24:41.482373,datalake
2,296,8,2024-05-01 21:24:41.482373,datalake
2,297,7,2024-05-01 21:24:41.482373,datalake
2,298,27,2024-05-01 21:24:41.482373,datalake
2,299,0,2024-05-01 21:24:41.482373,datalake
2,300,13,2024-05-01 21:24:41.482373,datalake
2,301,26,2024-05-01 21:24:41.482373,datalake
2,302,6,2024-05-01 21:24:41.482373,datalake
2,303,23,2024-05-01 21:24:41.482373,datalake
2,304,6,2024-05-01 21:24:41.482373,datalake
2,305,21,2024-05-01 21:24:41.482373,datalake
2,306,17,2024-05-01 21:24:41.482373,datalake
2,307,18,2024-05-01 21:24:41.482373,datalake
2,308,15,2024-05-01 21:24:41.482373,datalake
2,309,9,2024-05-01 21:24:41.482373,datalake
2,310,5,2024-05-01 21:24:41.482373,datalake
2,311,27,2024-05-01 21:24:41.482373,datalake
2,312,2,2024-05-01 21:24:41.482373,datalake
2,313,24,2024-05-01 21:24:41.482373,datalake
3,1,14,2024-05-01 21:24:41.482373,datalake
3,2,24,2024-05-01 21:24:41.482373,datalake
3,3,0,2024-05-01 21:24:41.482373,datalake
3,4,11,2024-05-01 21:24:41.482373,datalake
3,5,3,2024-05-01 21:24:41.482373,datalake
3,6,27,2024-05-01 21:24:41.482373,datalake
3,7,12,2024-05-01 21:24:41.482373,datalake
3,8,12,2024-05-01 21:24:41.482373,datalake
3,9,23,2024-05-01 21:24:41.482373,datalake
3,10,21,2024-05-01 21:24:41.482373,datalake
3,11,30,2024-05-01 21:24:41.482373,datalake
3,12,30,2024-05-01 21:24:41.482373,datalake
3,13,19,2024-05-01 21:24:41.482373,datalake
3,14,4,2024-05-01 21:24:41.482373,datalake
3,15,22,2024-05-01 21:24:41.482373,datalake
3,16,19,2024-05-01 21:24:41.482373,datalake
3,17,22,2024-05-01 21:24:41.482373,datalake
3,18,5,2024-05-01 21:24:41.482373,datalake
3,19,24,2024-05-01 21:24:41.482373,datalake
3,20,19,2024-05-01 21:24:41.482373,datalake
3,21,8,2024-05-01 21:24:41.482373,datalake
3,22,20,2024-05-01 21:24:41.482373,datalake
3,23,8,2024-05-01 21:24:41.482373,datalake
3,24,18,2024-05-01 21:24:41.482373,datalake
3,25,15,2024-05-01 21:24:41.482373,datalake
3,26,27,2024-05-01 21:24:41.482373,datalake
3,27,21,2024-05-01 21:24:41.482373,datalake
3,28,20,2024-05-01 21:24:41.482373,datalake
3,29,11,2024-05-01 21:24:41.482373,datalake
3,30,23,2024-05-01 21:24:41.482373,datalake
3,31,10,2024-05-01 21:24:41.482373,datalake
3,32,14,2024-05-01 21:24:41.482373,datalake
3,33,14,2024-05-01 21:24:41.482373,datalake
3,34,6,2024-05-01 21:24:41.482373,datalake
3,35,3,2024-05-01 21:24:41.482373,datalake
3,36,28,2024-05-01 21:24:41.482373,datalake
3,37,30,2024-05-01 21:24:41.482373,datalake
3,38,23,2024-05-01 21:24:41.482373,datalake
3,39,22,2024-05-01 21:24:41.482373,datalake
3,40,2,2024-05-01 21:24:41.482373,datalake
3,41,25,2024-05-01 21:24:41.482373,datalake
3,42,9,2024-05-01 21:24:41.482373,datalake
3,43,26,2024-05-01 21:24:41.482373,datalake
3,44,26,2024-05-01 21:24:41.482373,datalake
3,45,1,2024-05-01 21:24:41.482373,datalake
3,46,16,2024-05-01 21:24:41.482373,datalake
3,47,14,2024-05-01 21:24:41.482373,datalake
3,48,2,2024-05-01 21:24:41.482373,datalake
3,49,4,2024-05-01 21:24:41.482373,datalake
3,50,25,2024-05-01 21:24:41.482373,datalake
3,51,2,2024-05-01 21:24:41.482373,datalake
3,52,8,2024-05-01 21:24:41.482373,datalake
3,53,6,2024-05-01 21:24:41.482373,datalake
3,54,13,2024-05-01 21:24:41.482373,datalake
3,55,5,2024-05-01 21:24:41.482373,datalake
3,56,19,2024-05-01 21:24:41.482373,datalake
3,57,9,2024-05-01 21:24:41.482373,datalake
3,58,27,2024-05-01 21:24:41.482373,datalake
3,59,0,2024-05-01 21:24:41.482373,datalake
3,60,7,2024-05-01 21:24:41.482373,datalake
3,61,28,2024-05-01 21:24:41.482373,datalake
3,62,4,2024-05-01 21:24:41.482373,datalake
3,63,8,2024-05-01 21:24:41.482373,datalake
3,64,22,2024-05-01 21:24:41.482373,datalake
3,65,1,2024-05-01 21:24:41.482373,datalake
3,66,3,2024-05-01 21:24:41.482373,datalake
3,67,6,2024-05-01 21:24:41.482373,datalake
3,68,18,2024-05-01 21:24:41.482373,datalake
3,69,29,2024-05-01 21:24:41.482373,datalake
3,70,2,2024-05-01 21:24:41.482373,datalake
3,71,13,2024-05-01 21:24:41.482373,datalake
3,72,6,2024-05-01 21:24:41.482373,datalake
3,73,3,2024-05-01 21:24:41.482373,datalake
3,74,17,2024-05-01 21:24:41.482373,datalake
3,75,29,2024-05-01 21:24:41.482373,datalake
3,76,23,2024-05-01 21:24:41.482373,datalake
3,77,23,2024-05-01 21:24:41.482373,datalake
3,78,19,2024-05-01 21:24:41.482373,datalake
3,79,29,2024-05-01 21:24:41.482373,datalake
3,80,22,2024-05-01 21:24:41.482373,datalake
3,81,18,2024-05-01 21:24:41.482373,datalake
3,82,7,2024-05-01 21:24:41.482373,datalake
3,83,23,2024-05-01 21:24:41.482373,datalake
3,84,15,2024-05-01 21:24:41.482373,datalake
3,85,15,2024-05-01 21:24:41.482373,datalake
3,86,27,2024-05-01 21:24:41.482373,datalake
3,87,16,2024-05-01 21:24:41.482373,datalake
3,88,28,2024-05-01 21:24:41.482373,datalake
3,89,22,2024-05-01 21:24:41.482373,datalake
3,90,9,2024-05-01 21:24:41.482373,datalake
3,91,8,2024-05-01 21:24:41.482373,datalake
3,92,28,2024-05-01 21:24:41.482373,datalake
3,93,18,2024-05-01 21:24:41.482373,datalake
3,94,15,2024-05-01 21:24:41.482373,datalake
3,95,14,2024-05-01 21:24:41.482373,datalake
3,96,1,2024-05-01 21:24:41.482373,datalake
3,97,28,2024-05-01 21:24:41.482373,datalake
3,98,5,2024-05-01 21:24:41.482373,datalake
3,99,19,2024-05-01 21:24:41.482373,datalake
3,100,28,2024-05-01 21:24:41.482373,datalake
3,101,17,2024-05-01 21:24:41.482373,datalake
3,102,22,2024-05-01 21:24:41.482373,datalake
3,103,10,2024-05-01 21:24:41.482373,datalake
3,104,22,2024-05-01 21:24:41.482373,datalake
3,105,1,2024-05-01 21:24:41.482373,datalake
3,106,1,2024-05-01 21:24:41.482373,datalake
3,107,11,2024-05-01 21:24:41.482373,datalake
3,108,23,2024-05-01 21:24:41.482373,datalake
3,109,24,2024-05-01 21:24:41.482373,datalake
3,110,11,2024-05-01 21:24:41.482373,datalake
3,111,29,2024-05-01 21:24:41.482373,datalake
3,112,24,2024-05-01 21:24:41.482373,datalake
3,113,23,2024-05-01 21:24:41.482373,datalake
3,114,12,2024-05-01 21:24:41.482373,datalake
3,115,25,2024-05-01 21:24:41.482373,datalake
3,116,30,2024-05-01 21:24:41.482373,datalake
3,117,23,2024-05-01 21:24:41.482373,datalake
3,118,9,2024-05-01 21:24:41.482373,datalake
3,119,29,2024-05-01 21:24:41.482373,datalake
3,120,25,2024-05-01 21:24:41.482373,datalake
3,121,4,2024-05-01 21:24:41.482373,datalake
3,122,8,2024-05-01 21:24:41.482373,datalake
3,123,15,2024-05-01 21:24:41.482373,datalake
3,124,11,2024-05-01 21:24:41.482373,datalake
3,125,2,2024-05-01 21:24:41.482373,datalake
3,126,5,2024-05-01 21:24:41.482373,datalake
3,127,4,2024-05-01 21:24:41.482373,datalake
3,128,20,2024-05-01 21:24:41.482373,datalake
3,129,10,2024-05-01 21:24:41.482373,datalake
3,130,20,2024-05-01 21:24:41.482373,datalake
3,131,23,2024-05-01 21:24:41.482373,datalake
3,132,16,2024-05-01 21:24:41.482373,datalake
3,133,16,2024-05-01 21:24:41.482373,datalake
3,134,17,2024-05-01 21:24:41.482373,datalake
3,135,15,2024-05-01 21:24:41.482373,datalake
3,136,4,2024-05-01 21:24:41.482373,datalake
3,137,17,2024-05-01 21:24:41.482373,datalake
3,138,17,2024-05-01 21:24:41.482373,datalake
3,139,21,2024-05-01 21:24:41.482373,datalake
3,140,3,2024-05-01 21:24:41.482373,datalake
3,141,4,2024-05-01 21:24:41.482373,datalake
3,142,29,2024-05-01 21:24:41.482373,datalake
3,143,9,2024-05-01 21:24:41.482373,datalake
3,144,9,2024-05-01 21:24:41.482373,datalake
3,145,11,2024-05-01 21:24:41.482373,datalake
3,146,9,2024-05-01 21:24:41.482373,datalake
3,147,3,2024-05-01 21:24:41.482373,datalake
3,148,6,2024-05-01 21:24:41.482373,datalake
3,149,1,2024-05-01 21:24:41.482373,datalake
3,150,21,2024-05-01 21:24:41.482373,datalake
3,151,1,2024-05-01 21:24:41.482373,datalake
3,152,1,2024-05-01 21:24:41.482373,datalake
3,153,7,2024-05-01 21:24:41.482373,datalake
3,154,22,2024-05-01 21:24:41.482373,datalake
3,155,25,2024-05-01 21:24:41.482373,datalake
3,156,14,2024-05-01 21:24:41.482373,datalake
3,157,12,2024-05-01 21:24:41.482373,datalake
3,158,17,2024-05-01 21:24:41.482373,datalake
3,159,6,2024-05-01 21:24:41.482373,datalake
3,160,27,2024-05-01 21:24:41.482373,datalake
3,161,11,2024-05-01 21:24:41.482373,datalake
3,162,11,2024-05-01 21:24:41.482373,datalake
3,163,11,2024-05-01 21:24:41.482373,datalake
3,164,18,2024-05-01 21:24:41.482373,datalake
3,165,19,2024-05-01 21:24:41.482373,datalake
3,166,27,2024-05-01 21:24:41.482373,datalake
3,167,8,2024-05-01 21:24:41.482373,datalake
3,168,23,2024-05-01 21:24:41.482373,datalake
3,169,3,2024-05-01 21:24:41.482373,datalake
3,170,13,2024-05-01 21:24:41.482373,datalake
3,171,11,2024-05-01 21:24:41.482373,datalake
3,172,22,2024-05-01 21:24:41.482373,datalake
3,173,15,2024-05-01 21:24:41.482373,datalake
3,174,1,2024-05-01 21:24:41.482373,datalake
3,175,3,2024-05-01 21:24:41.482373,datalake
3,176,6,2024-05-01 21:24:41.482373,datalake
3,177,2,2024-05-01 21:24:41.482373,datalake
3,178,12,2024-05-01 21:24:41.482373,datalake
3,179,20,2024-05-01 21:24:41.482373,datalake
3,180,6,2024-05-01 21:24:41.482373,datalake
3,181,8,2024-05-01 21:24:41.482373,datalake
3,182,28,2024-05-01 21:24:41.482373,datalake
3,183,26,2024-05-01 21:24:41.482373,datalake
3,184,21,2024-05-01 21:24:41.482373,datalake
3,185,15,2024-05-01 21:24:41.482373,datalake
3,186,30,2024-05-01 21:24:41.482373,datalake
3,187,2,2024-05-01 21:24:41.482373,datalake
3,188,29,2024-05-01 21:24:41.482373,datalake
3,189,20,2024-05-01 21:24:41.482373,datalake
3,190,20,2024-05-01 21:24:41.482373,datalake
3,191,23,2024-05-01 21:24:41.482373,datalake
3,192,10,2024-05-01 21:24:41.482373,datalake
3,193,5,2024-05-01 21:24:41.482373,datalake
3,194,20,2024-05-01 21:24:41.482373,datalake
3,195,20,2024-05-01 21:24:41.482373,datalake
3,196,25,2024-05-01 21:24:41.482373,datalake
3,197,8,2024-05-01 21:24:41.482373,datalake
3,198,27,2024-05-01 21:24:41.482373,datalake
3,199,5,2024-05-01 21:24:41.482373,datalake
3,200,29,2024-05-01 21:24:41.482373,datalake
3,201,30,2024-05-01 21:24:41.482373,datalake
3,202,11,2024-05-01 21:24:41.482373,datalake
3,203,6,2024-05-01 21:24:41.482373,datalake
3,204,16,2024-05-01 21:24:41.482373,datalake
3,205,3,2024-05-01 21:24:41.482373,datalake
3,206,29,2024-05-01 21:24:41.482373,datalake
3,207,29,2024-05-01 21:24:41.482373,datalake
3,208,12,2024-05-01 21:24:41.482373,datalake
3,209,1,2024-05-01 21:24:41.482373,datalake
3,210,22,2024-05-01 21:24:41.482373,datalake
3,211,3,2024-05-01 21:24:41.482373,datalake
3,212,23,2024-05-01 21:24:41.482373,datalake
3,213,10,2024-05-01 21:24:41.482373,datalake
3,214,30,2024-05-01 21:24:41.482373,datalake
3,215,12,2024-05-01 21:24:41.482373,datalake
3,216,5,2024-05-01 21:24:41.482373,datalake
3,217,4,2024-05-01 21:24:41.482373,datalake
3,218,21,2024-05-01 21:24:41.482373,datalake
3,219,29,2024-05-01 21:24:41.482373,datalake
3,220,0,2024-05-01 21:24:41.482373,datalake
3,221,25,2024-05-01 21:24:41.482373,datalake
3,222,12,2024-05-01 21:24:41.482373,datalake
3,223,29,2024-05-01 21:24:41.482373,datalake
3,224,23,2024-05-01 21:24:41.482373,datalake
3,225,12,2024-05-01 21:24:41.482373,datalake
3,226,14,2024-05-01 21:24:41.482373,datalake
3,227,22,2024-05-01 21:24:41.482373,datalake
3,228,29,2024-05-01 21:24:41.482373,datalake
3,229,7,2024-05-01 21:24:41.482373,datalake
3,230,29,2024-05-01 21:24:41.482373,datalake
3,231,6,2024-05-01 21:24:41.482373,datalake
3,232,16,2024-05-01 21:24:41.482373,datalake
3,233,9,2024-05-01 21:24:41.482373,datalake
3,234,24,2024-05-01 21:24:41.482373,datalake
3,235,1,2024-05-01 21:24:41.482373,datalake
3,236,3,2024-05-01 21:24:41.482373,datalake
3,237,16,2024-05-01 21:24:41.482373,datalake
3,238,12,2024-05-01 21:24:41.482373,datalake
3,239,29,2024-05-01 21:24:41.482373,datalake
3,240,26,2024-05-01 21:24:41.482373,datalake
3,241,8,2024-05-01 21:24:41.482373,datalake
3,242,5,2024-05-01 21:24:41.482373,datalake
3,243,7,2024-05-01 21:24:41.482373,datalake
3,244,5,2024-05-01 21:24:41.482373,datalake
3,245,10,2024-05-01 21:24:41.482373,datalake
3,246,7,2024-05-01 21:24:41.482373,datalake
3,247,3,2024-05-01 21:24:41.482373,datalake
3,248,11,2024-05-01 21:24:41.482373,datalake
3,249,6,2024-05-01 21:24:41.482373,datalake
3,250,16,2024-05-01 21:24:41.482373,datalake
3,251,10,2024-05-01 21:24:41.482373,datalake
3,252,27,2024-05-01 21:24:41.482373,datalake
3,253,15,2024-05-01 21:24:41.482373,datalake
3,254,4,2024-05-01 21:24:41.482373,datalake
3,255,17,2024-05-01 21:24:41.482373,datalake
3,256,1,2024-05-01 21:24:41.482373,datalake
3,257,25,2024-05-01 21:24:41.482373,datalake
3,258,10,2024-05-01 21:24:41.482373,datalake
3,259,0,2024-05-01 21:24:41.482373,datalake
3,260,5,2024-05-01 21:24:41.482373,datalake
3,261,24,2024-05-01 21:24:41.482373,datalake
3,262,29,2024-05-01 21:24:41.482373,datalake
3,263,21,2024-05-01 21:24:41.482373,datalake
3,264,7,2024-05-01 21:24:41.482373,datalake
3,265,22,2024-05-01 21:24:41.482373,datalake
3,266,18,2024-05-01 21:24:41.482373,datalake
3,267,12,2024-05-01 21:24:41.482373,datalake
3,268,17,2024-05-01 21:24:41.482373,datalake
3,269,26,2024-05-01 21:24:41.482373,datalake
3,270,6,2024-05-01 21:24:41.482373,datalake
3,271,23,2024-05-01 21:24:41.482373,datalake
3,272,12,2024-05-01 21:24:41.482373,datalake
3,273,19,2024-05-01 21:24:41.482373,datalake
3,274,7,2024-05-01 21:24:41.482373,datalake
3,275,23,2024-05-01 21:24:41.482373,datalake
3,276,14,2024-05-01 21:24:41.482373,datalake
3,277,26,2024-05-01 21:24:41.482373,datalake
3,278,15,2024-05-01 21:24:41.482373,datalake
3,279,15,2024-05-01 21:24:41.482373,datalake
3,280,1,2024-05-01 21:24:41.482373,datalake
3,281,2,2024-05-01 21:24:41.482373,datalake
3,282,18,2024-05-01 21:24:41.482373,datalake
3,283,1,2024-05-01 21:24:41.482373,datalake
3,284,26,2024-05-01 21:24:41.482373,datalake
3,285,2,2024-05-01 21:24:41.482373,datalake
3,286,7,2024-05-01 21:24:41.482373,datalake
3,287,26,2024-05-01 21:24:41.482373,datalake
3,288,2,2024-05-01 21:24:41.482373,datalake
3,289,2,2024-05-01 21:24:41.482373,datalake
3,290,6,2024-05-01 21:24:41.482373,datalake
3,291,10,2024-05-01 21:24:41.482373,datalake
3,292,16,2024-05-01 21:24:41.482373,datalake
3,293,14,2024-05-01 21:24:41.482373,datalake
3,294,13,2024-05-01 21:24:41.482373,datalake
3,295,9,2024-05-01 21:24:41.482373,datalake
3,296,12,2024-05-01 21:24:41.482373,datalake
3,297,22,2024-05-01 21:24:41.482373,datalake
3,298,14,2024-05-01 21:24:41.482373,datalake
3,299,29,2024-05-01 21:24:41.482373,datalake
3,300,3,2024-05-01 21:24:41.482373,datalake
3,301,29,2024-05-01 21:24:41.482373,datalake
3,302,6,2024-05-01 21:24:41.482373,datalake
3,303,13,2024-05-01 21:24:41.482373,datalake
3,304,23,2024-05-01 21:24:41.482373,datalake
3,305,11,2024-05-01 21:24:41.482373,datalake
3,306,7,2024-05-01 21:24:41.482373,datalake
3,307,17,2024-05-01 21:24:41.482373,datalake
3,308,9,2024-05-01 21:24:41.482373,datalake
3,309,30,2024-05-01 21:24:41.482373,datalake
3,310,8,2024-05-01 21:24:41.482373,datalake
3,311,23,2024-05-01 21:24:41.482373,datalake
3,312,18,2024-05-01 21:24:41.482373,datalake
3,313,0,2024-05-01 21:24:41.482373,datalake
