order_id,item_id,product_id,quantity,list_price,discount,ExtractTime,source
383,3,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
383,4,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
383,5,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
384,1,20,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
384,2,21,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
384,3,8,1,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
384,4,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
384,5,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
385,1,21,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
385,2,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
385,3,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
386,1,8,1,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle
386,2,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
386,3,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
387,1,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
388,1,19,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
388,2,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
388,3,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
388,4,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle
389,1,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
389,2,15,2,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
389,3,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
389,4,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
389,5,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
390,1,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
390,2,7,2,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
390,3,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
391,1,8,1,1799.99,0.07,2024-05-01 21:24:37.030417,Oracle
391,2,5,2,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
391,3,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
392,1,14,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
392,2,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
393,1,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
394,1,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
394,2,16,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
394,3,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
395,1,14,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
396,1,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
396,2,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
396,3,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
397,1,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
398,1,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
398,2,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
398,3,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
398,4,17,1,429.0,0.05,2024-05-01 21:24:37.030417,Oracle
399,1,25,1,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
399,2,11,2,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
399,3,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
400,1,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
400,2,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
400,3,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
401,1,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
401,2,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
402,1,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
402,2,5,1,1320.99,0.07,2024-05-01 21:24:37.030417,Oracle
402,3,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
403,1,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
403,2,7,2,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
403,3,22,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
403,4,24,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
404,1,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
404,2,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
404,3,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
405,1,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
405,2,10,2,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
405,3,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
406,1,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
407,1,20,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
407,2,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
408,1,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
408,2,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle
408,3,2,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
408,4,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
409,1,15,1,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
409,2,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
409,3,21,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
410,1,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
410,2,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
410,3,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
411,1,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
411,2,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
412,1,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
412,2,24,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
412,3,17,1,429.0,0.1,2024-05-01 21:24:37.030417,Oracle
413,1,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
413,2,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
413,3,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
414,1,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
415,1,3,1,999.99,0.07,2024-05-01 21:24:37.030417,Oracle
415,2,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
415,3,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
415,4,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
416,1,22,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
416,2,14,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
416,3,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
417,1,26,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
417,2,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
418,1,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
418,2,20,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
419,1,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
420,1,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
420,2,15,2,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
420,3,3,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
421,1,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
421,2,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
421,3,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
421,4,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
421,5,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
422,1,20,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
423,1,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
423,2,17,1,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
423,3,23,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
423,4,2,1,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
424,1,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
424,2,6,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
425,1,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
425,2,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
425,3,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
426,1,10,1,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
426,2,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
427,1,12,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
427,2,15,2,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
427,3,26,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
428,1,5,2,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
428,2,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
429,1,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
429,2,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
429,3,5,2,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
429,4,6,1,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
429,5,2,1,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
430,1,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
430,2,11,1,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
430,3,4,2,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
430,4,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
430,5,8,1,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle
431,1,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
431,2,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
431,3,18,1,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
431,4,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
431,5,19,1,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
432,1,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
432,2,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
433,1,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
433,2,10,1,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
433,3,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
433,4,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
434,1,21,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
434,2,20,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
434,3,9,1,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
434,4,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
434,5,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
435,1,22,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
435,2,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
435,3,18,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
436,1,3,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
436,2,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
437,1,3,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
437,2,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
437,3,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
438,1,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
438,2,22,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
438,3,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
438,4,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
439,1,6,2,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
439,2,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
440,1,19,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
440,2,4,2,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
441,1,12,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
441,2,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
442,1,16,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
442,2,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
442,3,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
443,1,5,1,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
443,2,26,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
444,1,22,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
444,2,15,2,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
444,3,20,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
444,4,16,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
444,5,10,2,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
445,1,7,1,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
445,2,16,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
445,3,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
446,1,22,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
446,2,16,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
447,1,4,2,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
447,2,3,1,999.99,0.1,2024-05-01 21:24:37.030417,Oracle
447,3,8,1,1799.99,0.07,2024-05-01 21:24:37.030417,Oracle
448,1,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
448,2,6,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
449,1,17,2,429.0,0.05,2024-05-01 21:24:37.030417,Oracle
449,2,2,1,749.99,0.05,2024-05-01 21:24:37.030417,Oracle
449,3,7,2,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
449,4,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
450,1,24,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
450,2,12,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
450,3,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
451,1,14,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
452,1,11,1,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
452,2,16,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
452,3,7,2,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
452,4,8,1,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle
453,1,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
453,2,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
453,3,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
454,1,25,2,499.99,0.07,2024-05-01 21:24:37.030417,Oracle
454,2,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
454,3,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
455,1,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
456,1,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle
456,2,23,1,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
457,1,24,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
457,2,2,1,749.99,0.05,2024-05-01 21:24:37.030417,Oracle
457,3,7,2,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
457,4,17,1,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
458,1,2,1,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
458,2,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
458,3,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle
458,4,24,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
458,5,3,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
459,1,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
460,1,19,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
460,2,18,2,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
460,3,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
460,4,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
461,1,16,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
461,2,4,1,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
461,3,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
461,4,24,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
461,5,18,2,449.0,0.1,2024-05-01 21:24:37.030417,Oracle
462,1,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
463,1,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
464,1,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
465,1,6,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
465,2,25,2,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
466,1,19,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
466,2,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
466,3,7,2,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
466,4,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
466,5,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
467,1,19,1,449.0,0.07,2024-05-01 21:24:37.030417,Oracle
467,2,10,1,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle
467,3,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
467,4,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle
467,5,11,1,1680.99,0.1,2024-05-01 21:24:37.030417,Oracle
468,1,19,1,449.0,0.1,2024-05-01 21:24:37.030417,Oracle
468,2,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
468,3,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
468,4,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
469,1,8,2,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle
469,2,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
469,3,15,2,529.99,0.2,2024-05-01 21:24:37.030417,Oracle
470,1,18,1,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
470,2,13,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
470,3,8,2,1799.99,0.2,2024-05-01 21:24:37.030417,Oracle
471,1,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
471,2,13,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
472,1,15,1,529.99,0.1,2024-05-01 21:24:37.030417,Oracle
472,2,21,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
473,1,26,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
474,1,19,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
474,2,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
475,1,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle
475,2,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
475,3,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
476,1,22,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
476,2,4,2,2899.99,0.2,2024-05-01 21:24:37.030417,Oracle
476,3,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
476,4,20,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
477,1,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
477,2,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
478,1,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
479,1,26,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
479,2,12,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
479,3,21,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
479,4,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
479,5,10,1,1549.0,0.2,2024-05-01 21:24:37.030417,Oracle
480,1,4,1,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
480,2,15,1,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
480,3,23,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
481,1,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
481,2,16,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
481,3,9,2,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle
482,1,13,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
482,2,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
483,1,17,1,429.0,0.07,2024-05-01 21:24:37.030417,Oracle
484,1,8,2,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle
484,2,24,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
484,3,9,2,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
484,4,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
485,1,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
485,2,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
486,1,9,1,2999.99,0.07,2024-05-01 21:24:37.030417,Oracle
486,2,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
487,1,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
488,1,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
488,2,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
488,3,22,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
489,1,8,2,1799.99,0.1,2024-05-01 21:24:37.030417,Oracle
490,1,12,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
490,2,23,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
490,3,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
490,4,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
491,1,9,2,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
491,2,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
491,3,15,2,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
492,1,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
492,2,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
492,3,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
493,1,15,1,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
493,2,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
493,3,26,1,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
494,1,23,1,299.99,0.1,2024-05-01 21:24:37.030417,Oracle
495,1,22,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
495,2,9,1,2999.99,0.05,2024-05-01 21:24:37.030417,Oracle
496,1,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
496,2,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
496,3,21,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
497,1,25,2,499.99,0.07,2024-05-01 21:24:37.030417,Oracle
498,1,24,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
498,2,21,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
498,3,10,1,1549.0,0.07,2024-05-01 21:24:37.030417,Oracle
499,1,11,1,1680.99,0.2,2024-05-01 21:24:37.030417,Oracle
499,2,15,1,529.99,0.07,2024-05-01 21:24:37.030417,Oracle
499,3,14,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
499,4,20,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
500,1,12,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
500,2,14,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
501,1,19,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
501,2,8,1,1799.99,0.07,2024-05-01 21:24:37.030417,Oracle
501,3,14,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
501,4,23,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
502,1,13,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
503,1,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
503,2,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
504,1,24,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
504,2,2,2,749.99,0.05,2024-05-01 21:24:37.030417,Oracle
505,1,26,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
506,1,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
506,2,7,1,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
507,1,11,2,1680.99,0.05,2024-05-01 21:24:37.030417,Oracle
507,2,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
507,3,20,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
508,1,8,1,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
508,2,2,2,749.99,0.05,2024-05-01 21:24:37.030417,Oracle
508,3,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
508,4,25,1,499.99,0.07,2024-05-01 21:24:37.030417,Oracle
509,1,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
509,2,4,2,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
510,1,17,1,429.0,0.1,2024-05-01 21:24:37.030417,Oracle
511,1,22,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
511,2,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
512,1,21,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
513,1,7,1,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
513,2,13,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
513,3,23,1,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
514,1,18,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
514,2,17,2,429.0,0.07,2024-05-01 21:24:37.030417,Oracle
515,1,8,1,1799.99,0.07,2024-05-01 21:24:37.030417,Oracle
515,2,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
515,3,25,2,499.99,0.07,2024-05-01 21:24:37.030417,Oracle
515,4,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
516,1,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
516,2,5,2,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
517,1,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
518,1,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
518,2,5,2,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
518,3,25,2,499.99,0.05,2024-05-01 21:24:37.030417,Oracle
518,4,15,2,529.99,0.2,2024-05-01 21:24:37.030417,Oracle
518,5,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
519,1,6,1,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
519,2,16,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
519,3,23,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
519,4,18,2,449.0,0.2,2024-05-01 21:24:37.030417,Oracle
519,5,7,1,3999.99,0.05,2024-05-01 21:24:37.030417,Oracle
